"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.667595125E1,1.153186994E0,-1.096976833E0,-4.127561224E-1,1.644252423E0
3.668591025E1,1.457378448E0,-9.706202567E-1,-4.512768482E-1,1.808232954E0
3.669587025E1,1.772791294E0,-7.802740914E-1,-6.476311737E-1,2.042313092E0
3.670583025E1,2.044099176E0,-5.593920118E-1,-9.022722260E-1,2.303335849E0
3.671579025E1,2.113593627E0,-2.239676553E-1,-1.009376187E0,2.352930049E0
3.672575025E1,1.950777030E0,7.620734632E-2,-6.901965648E-1,2.070678603E0
3.673571025E1,1.644517708E0,2.624797565E-1,-2.915743321E-1,1.690665462E0
3.674567025E1,1.343275589E0,1.256157339E-1,1.320086409E-1,1.355579176E0
3.675563025E1,1.454529392E0,-3.700001121E-2,4.761593820E-1,1.530931909E0
3.676559025E1,1.959060488E0,2.533136612E-1,5.878989422E-1,2.060997567E0
3.677555025E1,2.406625377E0,5.441448122E-1,6.016406299E-1,2.539667445E0
3.678551025E1,2.713174721E0,2.903721446E-1,4.326736392E-1,2.762759404E0
3.679547025E1,3.111132125E0,-1.759883273E-1,-9.672361806E-2,3.117606526E0
3.680543025E1,3.204853052E0,-6.839663565E-1,-8.860848673E-1,3.394707565E0
3.681539025E1,2.340598910E0,-1.308330874E0,-1.044439162E0,2.877670255E0
3.682535025E1,1.662165482E0,-1.641324543E0,-8.189792968E-1,2.475372181E0
3.683531025E1,1.765690289E0,-1.112286597E0,-4.434214063E-1,2.133416559E0
3.684527025E1,2.409063959E0,1.346806723E-1,6.028757080E-2,2.413578801E0
3.685523025E1,3.278297004E0,1.272151812E0,4.348246837E-1,3.543257539E0
3.686519025E1,3.784448363E0,1.965047452E0,3.832146733E-1,4.281391641E0
3.687515025E1,3.803772826E0,2.006748040E0,2.346965651E-1,4.307064881E0
3.688511025E1,3.941139417E0,1.581067232E0,5.119295776E-2,4.246760438E0
3.689507025E1,4.132938908E0,1.470280037E0,-4.256490867E-1,4.407276318E0
3.690503025E1,4.361179124E0,1.807235194E0,-9.753880763E-1,4.820514941E0
3.691499025E1,4.536319897E0,2.267292953E0,-1.253808658E0,5.224064671E0
3.692495025E1,4.815132973E0,2.595702989E0,-9.324076791E-1,5.549104760E0
3.693491025E1,5.019369199E0,2.785389588E0,-1.853754473E-1,5.743415915E0
3.694487025E1,5.227635326E0,2.992836521E0,-1.022135688E-1,6.024590373E0
3.695483025E1,5.287704942E0,3.550674343E0,-5.551523419E-1,6.393379855E0
3.696479025E1,5.034497116E0,4.041522954E0,-1.019660854E0,6.536036815E0
3.697475025E1,4.701341479E0,4.290571071E0,-1.011958902E0,6.444817502E0
3.698471025E1,3.274817034E0,4.340898056E0,-7.867335105E-1,5.494249007E0
3.699467025E1,2.005649786E0,4.032957952E0,-9.930289797E-1,4.612319098E0
3.700463025E1,1.187456648E0,3.138639767E0,-1.896049722E0,3.854363427E0
3.701459025E1,6.566405636E-1,1.712657651E0,-2.214057562E0,2.875138944E0
3.702455025E1,4.997534819E-2,5.479221135E-1,-1.942904046E0,2.019304908E0
3.703451025E1,-3.906336936E-1,6.242060584E-1,-1.774510083E0,1.921227191E0
3.704447025E1,-7.059580269E-1,2.034678435E0,-1.567999290E0,2.664003536E0
3.705443025E1,-1.641946102E0,4.315766723E0,-1.258613169E0,4.786014680E0
3.706439025E1,-3.509486263E0,6.742455944E0,-4.763972175E-1,7.616046238E0
3.707435025E1,-5.572112342E0,8.099746140E0,1.027505479E0,9.884841475E0
3.708431025E1,-7.037824534E0,7.252431967E0,2.294017067E0,1.036297534E1
3.709427025E1,-7.530147813E0,4.385953192E0,2.775596379E0,9.145690064E0
3.710423025E1,-6.684812338E0,1.040355320E0,2.244483988E0,7.127886331E0
3.711419025E1,-5.209236478E0,-7.790906149E-1,1.468559640E0,5.468070435E0
3.712415025E1,-3.304334655E0,-1.262274111E0,6.645911689E-1,3.599117235E0
3.713411025E1,-1.343348972E0,-8.120203793E-1,5.634925179E-1,1.667779174E0
3.714407025E1,-1.773162299E-1,-9.372501969E-2,4.506529503E-1,4.932681890E-1
3.715403025E1,2.605596770E-1,3.810174358E-1,4.044168234E-2,4.633585667E-1
3.716399025E1,6.319910413E-1,4.618563616E-1,-2.314678788E-1,8.162728429E-1
3.717395025E1,1.350494708E0,1.423066109E-1,7.275411232E-1,1.540585348E0
3.718391025E1,1.682344808E0,-3.064625126E-1,2.563262637E0,3.081317684E0
3.719387025E1,9.970442627E-1,-5.909447569E-1,2.697871388E0,2.936294092E0
3.720383025E1,4.783602740E-1,-1.100217360E0,2.012355520E0,2.342836214E0
3.721379025E1,-9.790256292E-2,-1.514326528E0,1.632964779E0,2.229202484E0
3.722374925E1,-7.792736328E-1,-1.805964010E0,1.684249246E0,2.589492020E0
3.723370925E1,-1.816434326E0,-2.105986984E0,1.525941145E0,3.172240725E0
3.724366925E1,-2.698786477E0,-2.544029975E0,1.554382001E0,4.021397813E0
3.725362925E1,-2.984789582E0,-2.933310696E0,1.835684237E0,4.569793990E0
3.726358925E1,-3.400057961E0,-3.280799612E0,2.131818521E0,5.183501755E0
3.727354925E1,-3.947266130E0,-3.507258182E0,2.407665597E0,5.803328655E0
3.728350925E1,-4.384702764E0,-3.471768506E0,2.598043922E0,6.166735531E0
3.729346925E1,-4.516389662E0,-3.309140482E0,2.777371302E0,6.249958213E0
3.730342925E1,-4.615368698E0,-3.083155537E0,2.742616621E0,6.191076014E0
3.731338925E1,-4.936084968E0,-2.876155917E0,2.547001238E0,6.254951876E0
3.732334946E1,-5.260688467E0,-2.911385391E0,2.409517118E0,6.477405405E0
3.733330946E1,-5.344734591E0,-3.223565311E0,2.217890997E0,6.623941548E0
3.734326946E1,-4.909532177E0,-3.610016565E0,1.906879643E0,6.385289012E0
3.735322946E1,-4.271210940E0,-3.772897773E0,1.584223851E0,5.915045707E0
3.736318946E1,-3.399460376E0,-3.498221895E0,1.186758198E0,5.020187475E0
3.737314946E1,-2.400920541E0,-3.039134774E0,7.794268298E-1,3.950729781E0
3.738310946E1,-1.512112187E0,-2.592247285E0,2.072074887E-1,3.008182873E0
3.739306946E1,-5.923448727E-1,-2.284533468E0,-5.089244011E-1,2.414325923E0
3.740302946E1,3.617052519E-1,-2.071904733E0,-1.235433491E0,2.439244929E0
3.741298946E1,1.238342919E0,-1.396157223E0,-2.210230998E0,2.892726956E0
3.742294946E1,2.067617555E0,-5.771564376E-1,-3.106054988E0,3.775676031E0
3.743290946E1,2.680804828E0,5.318984038E-1,-3.801086615E0,4.681654611E0
3.744286946E1,3.275346791E0,2.081311734E0,-4.303122704E0,5.794533643E0
3.745282946E1,4.357834809E0,3.669038360E0,-4.478492396E0,7.246341204E0
3.746278946E1,5.271061428E0,4.635226427E0,-4.328256083E0,8.246406085E0
3.747274946E1,6.300331596E0,6.055939032E0,-4.250777260E0,9.717905283E0
3.748270946E1,7.660850040E0,6.955954159E0,-4.162470270E0,1.115347840E1
3.749266946E1,8.589916474E0,6.482322090E0,-3.678244801E0,1.137262720E1
3.750262946E1,7.441116353E0,4.762562996E0,-2.886410179E0,9.294276873E0
3.751258946E1,4.907792630E0,2.531148559E0,-2.874856081E0,6.225587443E0
3.752254946E1,2.608867703E0,3.795369208E-1,-3.042417401E0,4.025735039E0
3.753250946E1,5.999392363E-1,-1.704980841E0,-2.500074116E0,3.085005242E0
3.754246946E1,-1.583852845E0,-3.579038601E0,-1.632087697E0,4.240497305E0
3.755242946E1,-3.198524318E0,-4.560476207E0,-9.490478316E-1,5.650592255E0
3.756238946E1,-3.563446416E0,-4.343331667E0,-7.847527662E-1,5.672611148E0
3.757234946E1,-3.736537155E0,-3.144741921E0,-6.594114129E-1,4.928076204E0
3.758230946E1,-4.791693825E0,-2.016989438E0,9.066707209E-2,5.199691973E0
3.759226946E1,-6.115599343E0,-9.748226506E-1,9.196774136E-1,6.260722088E0
3.760222946E1,-6.926111140E0,1.048366590E0,1.781144187E0,7.227901677E0
3.761218946E1,-7.569697210E0,4.819168721E0,3.018089183E0,9.467500480E0
3.762214946E1,-6.915044115E0,1.125593223E1,9.059719786E-1,1.324139837E1
3.763210946E1,-2.089549291E0,1.705136026E1,-2.635735366E0,1.737993682E1
3.764206946E1,4.434149159E0,1.227487972E1,6.713480651E-1,1.306847578E1
3.765202946E1,1.044139053E0,2.765784459E0,5.678972547E0,6.402383871E0
3.766198946E1,-4.747640317E0,-1.600019812E0,4.475681055E0,6.718025966E0
3.767194946E1,-6.018679989E0,-3.508630523E0,1.217106124E0,7.072223432E0
3.768190946E1,-5.390900112E0,-5.022968745E0,1.610573598E0,7.542278591E0
3.769186946E1,-4.572143448E0,-6.165785410E0,2.833391428E0,8.182268171E0
3.770182946E1,-4.227753264E0,-6.548547070E0,3.805304797E0,8.673967430E0
3.771178946E1,-3.935179058E0,-5.343946971E0,4.660336125E0,8.109385688E0
3.772174946E1,-3.127490588E0,-2.932614877E0,4.882446120E0,6.497669391E0
3.773170946E1,-1.726266460E0,1.063737166E-1,4.789691738E0,5.092392189E0
3.774166946E1,-5.881842864E-1,3.737997497E0,4.345255401E0,5.761929412E0
3.775162946E1,4.092108093E-1,6.309787129E0,3.508106028E0,7.231021712E0
3.776158946E1,1.492729398E0,7.204949652E0,2.446903045E0,7.754152117E0
3.777154946E1,2.024654991E0,6.182563410E0,1.273102570E0,6.629035247E0
3.778150946E1,1.909385029E0,3.240276069E0,7.376437962E-1,3.832656854E0
3.779146946E1,8.595402624E-1,5.976661313E-1,2.244571038E-1,1.070698491E0
3.780142946E1,-4.566429842E-1,-1.011233847E0,-9.258481264E-2,1.113413066E0
3.781138946E1,-1.314763689E0,-1.804719722E0,-1.286714888E-1,2.236553864E0
3.782134946E1,-1.734870931E0,-2.361459437E0,6.595425367E-2,2.930975568E0
3.783130946E1,-1.925804595E0,-2.676004556E0,4.650430942E-1,3.329562854E0
3.784126946E1,-2.233711224E0,-2.726891119E0,6.317249930E-1,3.581127961E0
3.785122946E1,-2.088672647E0,-2.719196184E0,1.180915368E0,3.626450388E0
3.786118846E1,-1.281205349E0,-2.061697249E0,1.463471539E0,2.834401460E0
3.787114846E1,-8.079032086E-1,-8.541893291E-1,1.439984443E0,1.859005702E0
3.788110946E1,-2.211761215E-1,-7.364802003E-2,1.237466129E0,1.259232039E0
3.789106846E1,1.816089633E-1,3.093603927E-1,6.499191892E-1,7.423480455E-1
3.790102846E1,6.548366976E-1,3.670063376E-1,3.628934062E-1,8.337843706E-1
3.791098846E1,8.391604500E-1,1.547237581E-1,2.117182501E-1,8.791782070E-1
3.792094846E1,8.911311606E-1,-3.635167193E-1,-1.599166703E-1,9.756190302E-1
3.793090846E1,8.680723733E-1,-7.924649513E-1,-5.627646858E-1,1.303170916E0
3.794086846E1,7.383635885E-1,-9.902248013E-1,-5.940529905E-1,1.370629381E0
3.795082846E1,4.718141699E-1,-1.145418676E0,-4.843471650E-1,1.330107037E0
3.796078846E1,4.370942804E-1,-1.188136679E0,-4.218661574E-1,1.334425432E0
3.797074846E1,6.793692756E-1,-1.142758777E0,-4.717868342E-1,1.410681769E0
3.798070846E1,9.352867019E-1,-1.065144006E0,-5.965914130E-1,1.537925318E0
3.799066846E1,1.175872144E0,-9.772708797E-1,-7.193572140E-1,1.689736214E0
3.800062846E1,1.633700359E0,-7.109857553E-1,-1.075304859E0,2.081047368E0
3.801058846E1,2.042512242E0,-2.691970378E-1,-1.560762776E0,2.584628357E0
3.802054846E1,2.306993793E0,1.442338532E-1,-1.746740047E0,2.897261562E0
3.803050846E1,2.385169312E0,3.218570620E-1,-1.283108910E0,2.727451757E0
3.804046846E1,2.445968952E0,5.794087851E-1,-4.839291622E-1,2.559817589E0
3.805042846E1,2.656899071E0,9.025317693E-1,2.589562243E-1,2.817930907E0
3.806038846E1,2.976676571E0,6.342743790E-1,6.920765908E-1,3.121198072E0
3.807034846E1,3.440757213E0,-6.169689596E-2,5.910160929E-1,3.491692531E0
3.808030846E1,3.778711952E0,-7.017056394E-1,-2.195410207E-2,3.843375704E0
3.809026846E1,3.699519018E0,-1.062227415E0,-6.827312784E-1,3.909077902E0
3.810022846E1,2.989308311E0,-9.951510805E-1,-9.463117732E-1,3.289649802E0
3.811018846E1,2.287645648E0,-5.794503003E-1,-5.442507930E-1,2.421836945E0
3.812014846E1,2.240059253E0,1.878745472E-1,8.730696961E-2,2.249618815E0
3.813010846E1,2.124027691E0,9.955907911E-1,3.640207493E-1,2.373858833E0
3.814006846E1,1.713093853E0,1.951933901E0,2.184401362E-1,2.606233412E0
3.815002846E1,1.393316207E0,2.588106287E0,-6.966782033E-2,2.940149283E0
3.815998846E1,1.519611095E0,2.499942554E0,-2.922613800E-1,2.940127100E0
3.816994846E1,1.903211246E0,1.918145766E0,-5.554853408E-1,2.758633754E0
3.817990846E1,2.633980032E0,1.424164801E0,-9.278776950E-1,3.134813106E0
3.818986846E1,3.766073488E0,1.293497658E0,-1.362579587E0,4.208689682E0
3.819982846E1,4.712873065E0,1.817209375E0,-1.741125551E0,5.342746543E0
3.820978846E1,5.300192841E0,2.312387264E0,-1.852376284E0,6.072106464E0
3.821974846E1,5.481106278E0,2.389485142E0,-1.479795065E0,6.159704433E0
3.822970846E1,5.240284608E0,2.498392457E0,-5.522356045E-1,5.831595991E0
3.823966846E1,4.765881291E0,2.496563448E0,-2.547661096E-1,5.386219388E0
3.824962846E1,4.704442257E0,2.578858330E0,-5.136622538E-1,5.389446739E0
3.825958846E1,4.724676255E0,2.964599732E0,-4.195033707E-1,5.593514133E0
3.826954846E1,4.592444104E0,3.350864459E0,-2.893776794E-1,5.692325967E0
3.827950846E1,4.106197252E0,3.516041869E0,-1.021828563E0,5.501594306E0
3.828946846E1,2.921732917E0,3.098685157E0,-2.373749115E0,4.875762279E0
3.829942846E1,1.167602427E0,1.562265510E0,-2.715921158E0,3.343680112E0
3.830938846E1,-4.298355469E-1,3.839755422E-1,-2.388027431E0,2.456597408E0
3.831934846E1,-1.646420392E0,6.276424670E-1,-2.788257063E0,3.298334826E0
3.832930825E1,-2.699639879E0,2.228669754E0,-3.037434404E0,4.634763436E0
3.833926825E1,-3.130732577E0,4.529502921E0,-2.007539753E0,5.860725129E0
3.834922825E1,-3.727935901E0,6.943873812E0,6.374638159E-2,7.881557790E0
3.835918825E1,-4.989154882E0,8.433349088E0,2.733378021E0,1.017272818E1
3.836914825E1,-6.642941596E0,7.967210226E0,4.961893408E0,1.149893465E1
3.837910825E1,-7.463539841E0,5.402830771E0,5.210370837E0,1.058503526E1
3.838906825E1,-5.779347020E0,1.810233647E0,3.053342339E0,6.782381387E0
3.839902825E1,-3.059336612E0,-2.821486205E-1,5.344779029E-1,3.118463560E0
3.840898825E1,-1.412552085E0,-8.435479814E-1,-6.163645037E-1,1.756923957E0
3.841894825E1,-1.983226445E-1,-6.123198384E-1,-7.160545604E-1,9.628092175E-1
3.842890825E1,-1.559231682E-1,1.476205605E-1,-4.892865273E-1,5.343268383E-1
3.843886825E1,-2.715865025E-1,1.009161594E0,-2.267082453E-2,1.045313502E0
3.844882825E1,-1.070785984E-2,1.158724599E0,5.270373210E-1,1.272998701E0
3.845878825E1,2.702906133E-1,8.573544270E-1,1.120564793E0,1.436585913E0
3.846874825E1,1.695617987E-1,4.017247653E-1,2.546960599E0,2.584016696E0
3.847870825E1,5.809362240E-1,-4.321753103E-1,3.066611718E0,3.150931580E0
3.848866825E1,7.337112513E-1,-9.203336173E-1,2.580610448E0,2.836352667E0
3.849862825E1,2.506777364E-1,-1.218493084E0,2.075834062E0,2.420052019E0
3.850858825E1,-3.938535360E-1,-1.695345215E0,1.914104463E0,2.587104926E0
3.851854825E1,-1.265127260E0,-2.285411135E0,1.718201688E0,3.126638463E0
3.852850825E1,-2.021147393E0,-2.929719336E0,1.489987200E0,3.858542993E0
3.853846825E1,-2.603454351E0,-3.404488689E0,1.640726081E0,4.589172023E0
3.854842825E1,-3.502826869E0,-3.925994836E0,1.861682420E0,5.581137246E0
3.855838825E1,-4.333548106E0,-4.324504802E0,2.361097494E0,6.561688986E0
3.856834825E1,-4.752666876E0,-4.491956779E0,2.872185365E0,7.142476245E0
3.857830825E1,-5.027321413E0,-4.523671492E0,3.093499554E0,7.436888049E0
3.858826825E1,-5.270359762E0,-4.431427572E0,2.965493771E0,7.497225864E0
3.859822825E1,-5.259059433E0,-4.269257385E0,2.696806903E0,7.290886929E0
3.860818825E1,-5.126367399E0,-4.111194867E0,2.396230782E0,6.994532715E0
3.861814825E1,-4.815643727E0,-4.066961850E0,2.008931098E0,6.615618441E0
3.862810825E1,-4.242725059E0,-4.073504884E0,1.608933892E0,6.097772236E0
3.863806825E1,-3.462042540E0,-3.773171423E0,1.244139556E0,5.269767013E0
3.864802825E1,-2.523288439E0,-3.247485686E0,8.698414484E-1,4.203542788E0
3.865798825E1,-1.612364454E0,-2.927186322E0,5.410370171E-1,3.385389187E0
3.866794825E1,-8.827222797E-1,-2.532305723E0,1.790794578E-1,2.687720289E0
3.867790825E1,-1.430839983E-1,-2.154337610E0,-3.285486156E-1,2.183938589E0
3.868786825E1,5.992980891E-1,-1.303981131E0,-1.231754276E0,1.891228063E0
3.869782825E1,1.436996224E0,-3.192737621E-1,-2.344619894E0,2.768417658E0
3.870778825E1,2.105474183E0,5.453797442E-1,-3.269208384E0,3.926599555E0
3.871774825E1,2.836372339E0,1.940224852E0,-4.072126988E0,5.328386128E0
3.872770825E1,3.854693304E0,3.689394271E0,-4.518451683E0,6.991902185E0
3.873766725E1,5.259084576E0,5.238937994E0,-4.146643027E0,8.502887173E0
3.874762725E1,6.082379556E0,6.486718612E0,-3.760664814E0,9.654815340E0
3.875758725E1,6.757938786E0,7.596875069E0,-4.048512715E0,1.094407158E1
3.876754725E1,7.994896792E0,7.006053103E0,-3.928840091E0,1.133309046E1
3.877750725E1,7.911751140E0,5.103382578E0,-3.422492266E0,1.001767304E1
3.878746725E1,5.730598783E0,2.845502474E0,-2.929726353E0,7.037040802E0
3.879742725E1,3.089726346E0,6.086448634E-1,-2.926130607E0,4.298732115E0
3.880738725E1,1.037447792E0,-1.576814552E0,-3.044789324E0,3.582371293E0
3.881734725E1,-4.741308367E-1,-3.461176275E0,-2.719393235E0,4.427148159E0
3.882730725E1,-1.658030623E0,-4.906791002E0,-1.929128591E0,5.526952199E0
3.883726725E1,-2.444721157E0,-5.608379697E0,-1.155118475E0,6.226145120E0
3.884722725E1,-2.519349462E0,-5.310539489E0,-5.684158735E-1,5.905255962E0
3.885718725E1,-2.323418329E0,-4.197291609E0,7.022418290E-2,4.797964258E0
3.886714725E1,-2.943668454E0,-3.079735501E0,5.651029873E-1,4.297591896E0
3.887710725E1,-4.011375587E0,-2.286330317E0,1.147349719E0,4.757609882E0
3.888706725E1,-5.398637148E0,-9.756102705E-1,1.630091896E0,5.723137081E0
3.889702725E1,-6.527880671E0,1.814075852E0,2.407753597E0,7.190366794E0
3.890698725E1,-7.047542022E0,6.793120898E0,3.435219315E0,1.037376845E1
3.891694725E1,-5.706455045E0,1.448423262E1,2.946784727E-1,1.557059598E1
3.892690725E1,2.478038299E-1,2.137286427E1,-3.785727149E0,2.170696810E1
3.893686725E1,6.683305510E0,1.561001342E1,6.178950123E-1,1.699178877E1
3.894682725E1,1.863615510E0,2.228604265E0,5.738805935E0,6.432233928E0
3.895678725E1,-5.073957050E0,-2.310658243E0,2.554678339E0,6.132745151E0
3.896674725E1,-6.685548502E0,-3.924476899E0,-4.412497504E-1,7.764842500E0
3.897670725E1,-5.907075938E0,-5.698118085E0,1.592076223E0,8.360430764E0
3.898666725E1,-5.043396578E0,-7.231686046E0,3.235684251E0,9.391633759E0
3.899662725E1,-4.650816273E0,-7.675349380E0,3.878231270E0,9.776592346E0
3.900658725E1,-4.240858043E0,-6.630885807E0,4.590323904E0,9.111783418E0
3.901654725E1,-3.132989017E0,-4.481453426E0,5.055045401E0,7.446645486E0
3.902650725E1,-1.745875537E0,-1.103333341E0,5.737072821E0,6.097493780E0
3.903646725E1,-5.800891086E-1,2.983820114E0,5.538076869E0,6.317434705E0
3.904642725E1,2.144957507E-1,6.348576972E0,3.355270336E0,7.183890104E0
3.905638725E1,1.627691614E0,8.307538058E0,1.248673926E0,8.557088006E0
3.906634725E1,2.682127760E0,7.041938635E0,5.199614592E-1,7.553348197E0
3.907630725E1,2.546052819E0,3.642377395E0,1.209488372E0,4.605666094E0
3.908626725E1,1.282216771E0,1.376802939E-1,1.504950517E0,1.981896004E0
3.909622725E1,-1.003149779E-1,-1.383727212E0,4.578685606E-1,1.460961228E0
3.910618725E1,-1.091796492E0,-1.976924901E0,-9.088116789E-1,2.434376781E0
3.911614725E1,-2.089386885E0,-2.664900109E0,-1.147286861E0,3.575401695E0
3.912610725E1,-2.478396149E0,-3.136144175E0,-1.888165702E-1,4.001687076E0
3.913606725E1,-2.120788187E0,-3.259420438E0,7.885420543E-1,3.967790657E0
3.914602725E1,-1.758360950E0,-2.891652208E0,9.419209528E-1,3.512933362E0
3.915598725E1,-1.469459673E0,-1.821976610E0,6.934271514E-1,2.441260271E0
3.916594725E1,-1.182008724E0,-7.515753722E-1,1.229219801E0,1.863596384E0
3.917590725E1,-2.448374643E-1,7.332408428E-4,1.412532935E0,1.433595206E0
3.918586725E1,2.337275353E-1,3.453418189E-1,1.124925354E0,1.199727713E0
3.919582725E1,4.908933422E-1,3.641394478E-1,6.383621675E-1,8.837873430E-1
3.920578725E1,9.526017693E-1,1.009802449E-1,2.999012788E-1,1.003786789E0
3.921574725E1,1.166057008E0,-4.026515490E-1,1.030273551E-1,1.237914315E0
3.922570725E1,1.450452421E0,-8.188505119E-1,-2.525189515E-1,1.684664420E0
3.923566725E1,1.708215813E0,-1.065390174E0,-6.102784292E-1,2.103686585E0
3.924562725E1,1.691545109E0,-1.205757263E0,-7.694296990E-1,2.215219514E0
3.925558725E1,1.722996113E0,-1.163997619E0,-1.002114968E0,2.308211531E0
3.926554725E1,1.797224177E0,-9.388505799E-1,-1.359762837E0,2.441395119E0
3.927550725E1,1.852551116E0,-7.042819226E-1,-1.616189117E0,2.557347439E0
3.928546725E1,1.689385148E0,-5.002433324E-1,-1.411743561E0,2.257716867E0
3.929542725E1,1.382794581E0,-1.685337120E-1,-8.063591051E-1,1.609577420E0
3.930538725E1,1.243370647E0,2.368952644E-1,-2.803957714E-1,1.296422663E0
3.931534725E1,1.255397785E0,3.142808247E-1,7.519753218E-2,1.296321991E0
3.932530746E1,1.685397347E0,4.154668915E-1,2.364749958E-1,1.751883951E0
3.933526746E1,2.306834456E0,6.484603089E-1,2.306549697E-1,2.407319608E0
3.934522746E1,2.830293866E0,2.667219114E-1,5.590800628E-2,2.843383486E0
3.935518746E1,3.471949477E0,-6.210696119E-1,-2.843537517E-1,3.538505008E0
3.936514746E1,3.945515766E0,-1.201244967E0,-6.284027512E-1,4.171926910E0
3.937510746E1,3.541323475E0,-1.289445537E0,-6.246435763E-1,3.820186036E0
3.938506746E1,2.497413341E0,-1.102822879E0,-5.019853641E-1,2.775838792E0
3.939502746E1,1.663869507E0,-5.728294981E-1,-2.672605862E-1,1.779894264E0
3.940498746E1,1.378435189E0,6.200516117E-1,2.782244079E-1,1.536865770E0
3.941494746E1,1.054708188E0,1.736006168E0,6.187383270E-1,2.123432102E0
3.942490746E1,7.038422851E-1,2.394506730E0,5.444399504E-1,2.554500206E0
3.943486746E1,8.570227437E-1,2.480968924E0,1.779921681E-1,2.630850812E0
3.944482746E1,1.349224400E0,1.890275012E0,-2.900284745E-1,2.340440689E0
3.945478746E1,2.000741926E0,1.037186129E0,-6.567436208E-1,2.347346482E0
3.946474746E1,2.921841382E0,4.461758834E-1,-7.761858644E-1,3.055927761E0
3.947470746E1,4.062294018E0,6.828302425E-1,-9.909410852E-1,4.236797619E0
3.948466746E1,4.852996033E0,1.512006353E0,-1.651501184E0,5.344641229E0
3.949462746E1,5.175444249E0,2.142850170E0,-1.996989037E0,5.946847504E0
3.950458746E1,5.308515183E0,2.604910015E0,-9.955849439E-1,5.996422184E0
3.951454746E1,5.352606112E0,2.634899215E0,1.406993575E-1,5.967653004E0
3.952450746E1,5.640114291E0,2.622313083E0,1.596745956E-1,6.221970033E0
3.953446746E1,5.867007893E0,3.054723451E0,-3.806347355E-2,6.614723411E0
3.954442746E1,5.650531690E0,3.181140254E0,-5.033809483E-2,6.484650771E0
3.955438746E1,5.409393686E0,2.938877245E0,-1.697388232E-1,6.158518554E0
3.956434746E1,4.395117240E0,3.000122736E0,-1.283221176E0,5.473979227E0
3.957430746E1,2.508709284E0,2.946176909E0,-2.204955786E0,4.453696293E0
3.958426746E1,6.580617294E-1,2.231768779E0,-1.893124945E0,2.999626507E0
3.959422746E1,-7.141318497E-1,1.907954069E0,-1.895801800E0,2.782864979E0
